"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Basic Rules","Brace Rules","Clone Implementation Rules","Code Size Rules","Comment Rules","Controversial Rules","Coupling Rules","Design Rules","Empty Code Rules","Finalizer Rules","Import Statement Rules","J2EE Rules","JUnit Rules","Jakarta Commons Logging Rules","Java Logging Rules","JavaBean Rules","MigratingToJUnit4 Rules","Migration Rules","Migration13 Rules","Migration14 Rules","Migration15 Rules","Naming Rules","Optimization Rules","Security Code Guideline Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules"
"L43699","bytesRcvd","org.apache.hadoop.hdfs.server.datanode.SimulatedFSDataset$BInfo.bytesRcvd;J","L43690","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\datanode\SimulatedFSDataset.java","116","5","116","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L43757","used","org.apache.hadoop.hdfs.server.datanode.SimulatedFSDataset$SimulatedBPStorage.used;J","L43755","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\datanode\SimulatedFSDataset.java","295","5","295","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L43767","map","org.apache.hadoop.hdfs.server.datanode.SimulatedFSDataset$SimulatedStorage.map;Ljava/util/Map;","L43765","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\datanode\SimulatedFSDataset.java","319","5","320","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L43776","capacity","org.apache.hadoop.hdfs.server.datanode.SimulatedFSDataset$SimulatedStorage.capacity;J","L43765","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\datanode\SimulatedFSDataset.java","321","5","321","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L43936","theRepeatedData","org.apache.hadoop.hdfs.server.datanode.SimulatedFSDataset$SimulatedInputStream.theRepeatedData;B","L43719","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\datanode\SimulatedFSDataset.java","741","5","741","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L43937","length","org.apache.hadoop.hdfs.server.datanode.SimulatedFSDataset$SimulatedInputStream.length;J","L43719","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\datanode\SimulatedFSDataset.java","742","5","742","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L43938","currentPos","org.apache.hadoop.hdfs.server.datanode.SimulatedFSDataset$SimulatedInputStream.currentPos;I","L43719","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\datanode\SimulatedFSDataset.java","743","5","743","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L43939","data","org.apache.hadoop.hdfs.server.datanode.SimulatedFSDataset$SimulatedInputStream.data;[B","L43719","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\datanode\SimulatedFSDataset.java","744","5","744","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L43958","length","org.apache.hadoop.hdfs.server.datanode.SimulatedFSDataset$SimulatedOutputStream.length;J","L43695","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\datanode\SimulatedFSDataset.java","818","5","818","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44344","nameToAccept","org.apache.hadoop.hdfs.server.datanode.TestBlockReport$MyFileFilter.nameToAccept;Ljava/lang/String;","L44263","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\datanode\TestBlockReport.java","761","5","761","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44345","all","org.apache.hadoop.hdfs.server.datanode.TestBlockReport$MyFileFilter.all;Z","L44263","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\datanode\TestBlockReport.java","762","5","762","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44357","filePath","org.apache.hadoop.hdfs.server.datanode.TestBlockReport$BlockChecker.filePath;LPath;","L44303","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\datanode\TestBlockReport.java","835","5","835","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44399","nnIdx","org.apache.hadoop.hdfs.server.datanode.TestBPOfferService$HeartbeatAnswer.nnIdx;I","L44392","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\datanode\TestBPOfferService.java","142","5","142","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44459","fileName","org.apache.hadoop.hdfs.server.datanode.TestCachingStrategy$Stats.fileName;Ljava/lang/String;","L44458","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\datanode\TestCachingStrategy.java","70","5","70","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44460","dropped","org.apache.hadoop.hdfs.server.datanode.TestCachingStrategy$Stats.dropped;[Z","L44458","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\datanode\TestCachingStrategy.java","71","5","71","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44482","map","org.apache.hadoop.hdfs.server.datanode.TestCachingStrategy$TestRecordingCacheTracker.map;Ljava/util/Map;","L44453","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\datanode\TestCachingStrategy.java","111","5","111","73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44670","num_files","org.apache.hadoop.hdfs.server.datanode.TestDataNodeVolumeFailure$BlockLocs.num_files;I","L44667","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\datanode\TestDataNodeVolumeFailure.java","76","5","76","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44671","num_locs","org.apache.hadoop.hdfs.server.datanode.TestDataNodeVolumeFailure$BlockLocs.num_locs;I","L44667","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\datanode\TestDataNodeVolumeFailure.java","77","5","77","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L45196","newGenerationStamp","org.apache.hadoop.hdfs.server.protocol.BlockRecoveryCommand$RecoveringBlock.newGenerationStamp;J","L35672","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\protocol\BlockRecoveryCommand.java","56","5","56","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L45217","block","org.apache.hadoop.hdfs.server.protocol.BlocksWithLocations$BlockWithLocations.block;Lorg/apache/hadoop/hdfs/protocol/Block;","L32458","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\protocol\BlocksWithLocations.java","37","5","37","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L45218","storageIDs","org.apache.hadoop.hdfs.server.protocol.BlocksWithLocations$BlockWithLocations.storageIDs;[Ljava/lang/String;","L32458","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\protocol\BlocksWithLocations.java","38","5","38","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L45314","NORMAL","org.apache.hadoop.hdfs.server.protocol.DatanodeStorage$State.NORMAL;Lorg/apache/hadoop/hdfs/server/protocol/DatanodeStorage$State;","L45306","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\protocol\DatanodeStorage.java","26","5","26","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L45315","READ_ONLY","org.apache.hadoop.hdfs.server.protocol.DatanodeStorage$State.READ_ONLY;Lorg/apache/hadoop/hdfs/server/protocol/DatanodeStorage$State;","L45306","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\protocol\DatanodeStorage.java","27","5","27","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L34499","RECEIVING_BLOCK","org.apache.hadoop.hdfs.server.protocol.ReceivedDeletedBlockInfo$BlockStatus.RECEIVING_BLOCK;Lorg/apache/hadoop/hdfs/server/protocol/ReceivedDeletedBlockInfo$BlockStatus;","L45492","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\protocol\ReceivedDeletedBlockInfo.java","32","5","32","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L28673","RECEIVED_BLOCK","org.apache.hadoop.hdfs.server.protocol.ReceivedDeletedBlockInfo$BlockStatus.RECEIVED_BLOCK;Lorg/apache/hadoop/hdfs/server/protocol/ReceivedDeletedBlockInfo$BlockStatus;","L45492","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\protocol\ReceivedDeletedBlockInfo.java","33","5","33","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L34494","DELETED_BLOCK","org.apache.hadoop.hdfs.server.protocol.ReceivedDeletedBlockInfo$BlockStatus.DELETED_BLOCK;Lorg/apache/hadoop/hdfs/server/protocol/ReceivedDeletedBlockInfo$BlockStatus;","L45492","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\protocol\ReceivedDeletedBlockInfo.java","34","5","34","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L45499","code","org.apache.hadoop.hdfs.server.protocol.ReceivedDeletedBlockInfo$BlockStatus.code;I","L45492","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\protocol\ReceivedDeletedBlockInfo.java","36","5","36","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L9678","CURRENT","org.apache.hadoop.hdfs.server.namenode.Content$CountsMap$Key.CURRENT;Lorg/apache/hadoop/hdfs/server/namenode/Content$CountsMap$Key;","L9668","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\namenode\Content.java","66","30","66","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L9679","SNAPSHOT","org.apache.hadoop.hdfs.server.namenode.Content$CountsMap$Key.SNAPSHOT;Lorg/apache/hadoop/hdfs/server/namenode/Content$CountsMap$Key;","L9668","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\namenode\Content.java","66","39","66","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17688","address","org.apache.hadoop.hdfs.server.namenode.ha.ConfiguredFailoverProxyProvider$AddressRpcProxyPair.address;Ljava/net/InetSocketAddress;","L17632","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\namenode\ha\ConfiguredFailoverProxyProvider.java","145","5","145","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17686","namenode","org.apache.hadoop.hdfs.server.namenode.ha.ConfiguredFailoverProxyProvider$AddressRpcProxyPair.namenode;Ljava/lang/Object;","L17632","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\namenode\ha\ConfiguredFailoverProxyProvider.java","146","5","146","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17782","shouldRun","org.apache.hadoop.hdfs.server.namenode.ha.EditLogTailer$EditLogTailerThread.shouldRun;Z","L17705","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\namenode\ha\EditLogTailer.java","280","5","280","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17910","shouldRun","org.apache.hadoop.hdfs.server.namenode.ha.StandbyCheckpointer$CheckpointerThread.shouldRun;Z","L17862","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\namenode\ha\StandbyCheckpointer.java","211","5","211","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17911","preventCheckpointsUntil","org.apache.hadoop.hdfs.server.namenode.ha.StandbyCheckpointer$CheckpointerThread.preventCheckpointsUntil;J","L17862","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\namenode\ha\StandbyCheckpointer.java","212","5","212","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18037","serialVersionUID","org.apache.hadoop.hdfs.server.namenode.ha.HATestUtil$CouldNotCatchUpException.serialVersionUID;J","L18010","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\HATestUtil.java","126","5","126","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18259","RENEW","org.apache.hadoop.hdfs.server.namenode.ha.TestDelegationTokensWithHA$TokenTestAction.RENEW;Lorg/apache/hadoop/hdfs/server/namenode/ha/TestDelegationTokensWithHA$TokenTestAction;","L18302","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestDelegationTokensWithHA.java","296","5","296","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18261","CANCEL","org.apache.hadoop.hdfs.server.namenode.ha.TestDelegationTokensWithHA$TokenTestAction.CANCEL;Lorg/apache/hadoop/hdfs/server/namenode/ha/TestDelegationTokensWithHA$TokenTestAction;","L18302","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestDelegationTokensWithHA.java","296","12","296","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18361","zkfc","org.apache.hadoop.hdfs.server.namenode.ha.TestDFSZKFailoverController$ZKFCThread.zkfc;Lorg/apache/hadoop/hdfs/tools/DFSZKFailoverController;","L18343","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestDFSZKFailoverController.java","202","5","202","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18549","fs","org.apache.hadoop.hdfs.server.namenode.ha.TestDNFencingWithReplication$ReplicationToggler.fs;LFileSystem;","L18548","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestDNFencingWithReplication.java","64","5","64","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18550","path","org.apache.hadoop.hdfs.server.namenode.ha.TestDNFencingWithReplication$ReplicationToggler.path;LPath;","L18548","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestDNFencingWithReplication.java","65","5","65","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18776","throwExceptionOnRead","org.apache.hadoop.hdfs.server.namenode.ha.TestFailureToReadEdits$LimitedEditLogAnswer.throwExceptionOnRead;Z","L18759","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestFailureToReadEdits.java","275","5","275","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19107","GRACEFUL_FAILOVER","org.apache.hadoop.hdfs.server.namenode.ha.TestPipelinesFailover$TestScenario.GRACEFUL_FAILOVER;Lorg/apache/hadoop/hdfs/server/namenode/ha/TestPipelinesFailover$TestScenario;","L19100","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestPipelinesFailover.java","90","5","96","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19113","ORIGINAL_ACTIVE_CRASHED","org.apache.hadoop.hdfs.server.namenode.ha.TestPipelinesFailover$TestScenario.ORIGINAL_ACTIVE_CRASHED;Lorg/apache/hadoop/hdfs/server/namenode/ha/TestPipelinesFailover$TestScenario;","L19100","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestPipelinesFailover.java","97","5","103","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19131","ALLOCATE_BLOCK","org.apache.hadoop.hdfs.server.namenode.ha.TestPipelinesFailover$MethodToTestIdempotence.ALLOCATE_BLOCK;Lorg/apache/hadoop/hdfs/server/namenode/ha/TestPipelinesFailover$MethodToTestIdempotence;","L19124","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestPipelinesFailover.java","109","5","109","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19132","COMPLETE_FILE","org.apache.hadoop.hdfs.server.namenode.ha.TestPipelinesFailover$MethodToTestIdempotence.COMPLETE_FILE;Lorg/apache/hadoop/hdfs/server/namenode/ha/TestPipelinesFailover$MethodToTestIdempotence;","L19124","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestPipelinesFailover.java","110","5","110","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19185","fs","org.apache.hadoop.hdfs.server.namenode.ha.TestPipelinesFailover$PipelineTestThread.fs;LFileSystem;","L19177","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestPipelinesFailover.java","472","5","472","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19186","fsOtherUser","org.apache.hadoop.hdfs.server.namenode.ha.TestPipelinesFailover$PipelineTestThread.fsOtherUser;LFileSystem;","L19177","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestPipelinesFailover.java","473","5","473","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19187","path","org.apache.hadoop.hdfs.server.namenode.ha.TestPipelinesFailover$PipelineTestThread.path;LPath;","L19177","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestPipelinesFailover.java","474","5","474","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19252","block","org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA$DummyRetryInvocationHandler.block;Ljava/util/concurrent/atomic/AtomicBoolean;","L19250","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestRetryCacheWithHA.java","96","5","96","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19306","name","org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA$AtMostOnceOp.name;Ljava/lang/String;","L19305","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestRetryCacheWithHA.java","202","5","202","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19307","client","org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA$AtMostOnceOp.client;Lorg/apache/hadoop/hdfs/DFSClient;","L19305","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestRetryCacheWithHA.java","203","5","203","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19321","snapshotPath","org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA$CreateSnapshotOp.snapshotPath;Ljava/lang/String;","L19317","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestRetryCacheWithHA.java","218","5","218","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
